"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-24",,,,,"1.09",",,N","10.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-27",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-28",,,,,"0.51",",,N","6.9",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-29",,,,,"0.04",",,N","2.1",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-30",,,,,"0.43",",,N","3.5",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-10-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-10","    4",",,N","0.00",",,N",,,,,,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-11",,,,,"0.12",",,N","2.8",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-21",,,,,"0.20",",,N",,,,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-22",,,,,"0.40",",,N","5.2",",,N","5.2",",,N",,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-23",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-26",,,,,"1.27",",,N","15.9",",,N",,,,,,,,,,
"US1COJF0486","KEN CARYL 3.2 W, CO US","39.5813","-105.1706","1886.4","2019-11-27",,,,,"0.20",",,N","3.2",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-01",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-02",,,,,"0.08",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-03",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-04",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-05",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-06",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-07",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-08",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-09",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-10",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-11",,,,,"0.31",",,N","3.0",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-12",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-13",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-14",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-15",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-16",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-17",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-18",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-19",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-20",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-21",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-22",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-23",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-24",,,,,"0.69",",,N","5.5",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-25",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-26",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-27",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-28",,,,,"0.40",",,N","6.5",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-29",,,,,"0.10",",,N","1.3",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-30",,,,,"0.30",",,N","4.0",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-10-31",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-01",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-02",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-03",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-04",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-05",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-06",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-07",,,,,"0.02",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-08",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-09",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-10",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-11",,,,,"0.07",",,N","2.0",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-12",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-13",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-14",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-15",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-16",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-17",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-18",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-19",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-20",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-21",,,,,"0.14",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-22",,,,,"0.30",",,N","2.7",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-23",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-24",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-25",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-26",,,,,"0.62",",,N","10.5",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-27",,,,,"0.20",",,N","4.0",",,N",,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-28",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0001","DENVER 11.0 SSW, CO US","39.5884","-105.075","1692.9","2019-11-29",,,,,"0.00",",,N",,,,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-01",,,,,"0.01",",,N",,,,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-02",,,,,"0.08",",,N",,,,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-11","    2",",,N","0.35",",,N",,,,,"4.1",",,N",,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-19",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-24",,,,,"0.38",",,N","2.1",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-10-31","    5",",,N","0.82",",,N",,,,,"10.6",",,N",,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-07",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-11",,,,,"0.07",",,N","2.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-12",,,,,"0.01",",,N","0.2",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-21",,,,,"0.13",",,N","0.1",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-22",,,,,"0.13",",,N","1.2",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-23",,,,,"0.08",",,N",,,,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-26",,,,,"0.51",",,N","9.3",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-27",,,,,"0.23",",,N","4.1",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1CODN0236","DENVER 4.6 ENE, CO US","39.752714","-104.882353","1622.1","2019-11-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-01",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-02",,,,,"0.04",",,N",,,,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-03",,,,,"0.01",",,N",,,,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-04",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-09",,,,,"0.00",",,N",,,,,,,,,,,,
"US1COJF0484","EVERGREEN 1.8 N, CO US","39.659976","-105.3404","2287.5","2019-10-11","    2",",,N","0.29",",,N",,,,,"4.2",",,N",,,,,,,,
